round_epochs,val_loss,val_accuracy,loss,accuracy,dropout,final_activation,loss_function,lr,num_Nodes,regularizer
201,0.15647627413272858,0.2693965435028076,0.15635713934898376,0.27462953,0.4,sigmoid,mean_squared_error,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
162,0.15251804888248444,0.2693965435028076,0.15274839103221893,0.2729232,0.4,sigmoid,mean_squared_error,0.01,15,None
201,0.15610121190547943,0.2693965435028076,0.1558949053287506,0.27229458,0.4,sigmoid,mean_squared_error,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
156,0.15251804888248444,0.2693965435028076,0.1526246815919876,0.27956894,0.4,sigmoid,mean_squared_error,0.01,18,None
215,0.15579171478748322,0.2690373659133911,0.15553231537342072,0.27193534,0.4,sigmoid,mean_squared_error,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
177,0.15252363681793213,0.2693965435028076,0.1524389535188675,0.27696452,0.4,sigmoid,mean_squared_error,0.01,21,None
210,0.1555621474981308,0.2693965435028076,0.15526047348976135,0.2713067,0.4,sigmoid,mean_squared_error,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
146,0.1525467038154602,0.2693965435028076,0.1522524058818817,0.26843286,0.4,sigmoid,mean_squared_error,0.03,9,None
207,0.15303340554237366,0.2690373659133911,0.15238405764102936,0.27983835,0.4,sigmoid,mean_squared_error,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
140,0.15254169702529907,0.2693965435028076,0.15225431323051453,0.2750786,0.4,sigmoid,mean_squared_error,0.03,12,None
206,0.15305766463279724,0.2693965435028076,0.15241801738739014,0.2727436,0.4,sigmoid,mean_squared_error,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
151,0.1525212526321411,0.26472702622413635,0.15210993587970734,0.27094746,0.4,sigmoid,mean_squared_error,0.03,15,None
201,0.15304668247699738,0.2690373659133911,0.15239112079143524,0.2714863,0.4,sigmoid,mean_squared_error,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
2000,0.14417625963687897,0.3642241358757019,0.14428912103176117,0.36928603,0.4,sigmoid,mean_squared_error,0.03,18,None
201,0.15306925773620605,0.2693965435028076,0.1524396389722824,0.27462953,0.4,sigmoid,mean_squared_error,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1535,0.14423538744449615,0.3635057508945465,0.14396509528160095,0.3726089,0.4,sigmoid,mean_squared_error,0.03,21,None
201,0.153080016374588,0.2693965435028076,0.15245401859283447,0.27220476,0.4,sigmoid,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
150,0.15254691243171692,0.2693965435028076,0.15182438492774963,0.27777278,0.4,sigmoid,mean_squared_error,0.06,9,None
205,0.15252281725406647,0.2693965435028076,0.15180253982543945,0.27947912,0.4,sigmoid,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
198,0.15254834294319153,0.2697557508945465,0.15174628794193268,0.2766951,0.4,sigmoid,mean_squared_error,0.06,12,None
203,0.15253540873527527,0.2693965435028076,0.15181931853294373,0.26977998,0.4,sigmoid,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1168,0.14446882903575897,0.3645833432674408,0.1444111317396164,0.37251908,0.4,sigmoid,mean_squared_error,0.06,15,None
203,0.1525624394416809,0.2690373659133911,0.15182192623615265,0.27498877,0.4,sigmoid,mean_squared_error,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1241,0.1444765329360962,0.35811781883239746,0.14412839710712433,0.371621,0.4,sigmoid,mean_squared_error,0.06,18,None
203,0.15255942940711975,0.2693965435028076,0.1517980992794037,0.27732375,0.4,sigmoid,mean_squared_error,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1154,0.1445436328649521,0.3635057508945465,0.14383570849895477,0.37943423,0.4,sigmoid,mean_squared_error,0.06,21,None
203,0.15255774557590485,0.2693965435028076,0.151845782995224,0.27364168,0.4,sigmoid,mean_squared_error,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
179,0.15253524482250214,0.2693965435028076,0.15175339579582214,0.2766053,0.4,sigmoid,mean_squared_error,0.1,9,None
202,0.1524812877178192,0.2693965435028076,0.15174247324466705,0.2687921,0.4,sigmoid,mean_squared_error,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
177,0.15252791345119476,0.270114928483963,0.15174983441829681,0.27570722,0.4,sigmoid,mean_squared_error,0.1,12,None
202,0.1525166928768158,0.2693965435028076,0.1517181098461151,0.2738213,0.4,sigmoid,mean_squared_error,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
801,0.14450474083423615,0.35847702622413635,0.1447245478630066,0.3674899,0.4,sigmoid,mean_squared_error,0.1,15,None
203,0.15250855684280396,0.2693965435028076,0.15170904994010925,0.2778626,0.4,sigmoid,mean_squared_error,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
936,0.1441851407289505,0.35991379618644714,0.14391650259494781,0.37674,0.4,sigmoid,mean_squared_error,0.1,18,None
203,0.15251539647579193,0.2693965435028076,0.1517445594072342,0.27462953,0.4,sigmoid,mean_squared_error,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1431,0.143539696931839,0.3757183849811554,0.1437482386827469,0.37790748,0.4,sigmoid,mean_squared_error,0.1,21,None
201,0.15251921117305756,0.2690373659133911,0.15177294611930847,0.26915133,0.4,sigmoid,mean_squared_error,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
154,0.15249964594841003,0.2693965435028076,0.1517684906721115,0.26816344,0.4,sigmoid,mean_squared_error,0.13,9,None
203,0.15250609815120697,0.2693965435028076,0.15171338617801666,0.27840143,0.4,sigmoid,mean_squared_error,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
603,0.14503176510334015,0.35919541120529175,0.14525240659713745,0.36722046,0.4,sigmoid,mean_squared_error,0.13,12,None
202,0.15250438451766968,0.2690373659133911,0.15171220898628235,0.2726538,0.4,sigmoid,mean_squared_error,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
783,0.14456799626350403,0.36063218116760254,0.14467094838619232,0.3700943,0.4,sigmoid,mean_squared_error,0.13,15,None
201,0.15249912440776825,0.2693965435028076,0.15171797573566437,0.27606645,0.4,sigmoid,mean_squared_error,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
710,0.1445581018924713,0.3645833432674408,0.14382407069206238,0.37180063,0.4,sigmoid,mean_squared_error,0.13,18,None
201,0.1524931788444519,0.2690373659133911,0.15170495212078094,0.2780422,0.4,sigmoid,mean_squared_error,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
945,0.14405827224254608,0.363864928483963,0.14407600462436676,0.37341714,0.4,sigmoid,mean_squared_error,0.13,21,None
202,0.15251027047634125,0.2693965435028076,0.15171195566654205,0.2819039,0.4,sigmoid,mean_squared_error,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
158,1.481003999710083,0.2693965435028076,1.4668890237808228,0.277683,0.4,sigmoid,categorical_crossentropy,0.005,9,None
255,1.4873775243759155,0.2693965435028076,1.4745728969573975,0.2766951,0.4,sigmoid,categorical_crossentropy,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
144,1.4808557033538818,0.2693965435028076,1.4683544635772705,0.27462953,0.4,sigmoid,categorical_crossentropy,0.005,12,None
247,1.4868289232254028,0.2693965435028076,1.4743801355361938,0.27184552,0.4,sigmoid,categorical_crossentropy,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
138,1.4806809425354004,0.2693965435028076,1.4655965566635132,0.2700494,0.4,sigmoid,categorical_crossentropy,0.005,15,None
243,1.4861705303192139,0.2693965435028076,1.473374843597412,0.27175573,0.4,sigmoid,categorical_crossentropy,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
133,1.4806547164916992,0.2693965435028076,1.464632272720337,0.27606645,0.4,sigmoid,categorical_crossentropy,0.005,18,None
208,1.4862626791000366,0.2693965435028076,1.4726756811141968,0.27633587,0.4,sigmoid,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
127,1.4803378582000732,0.2693965435028076,1.4641351699829102,0.27687472,0.4,sigmoid,categorical_crossentropy,0.005,21,None
237,1.485508680343628,0.2693965435028076,1.4719711542129517,0.27983835,0.4,sigmoid,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
128,1.4808460474014282,0.2693965435028076,1.4669482707977295,0.27741355,0.4,sigmoid,categorical_crossentropy,0.01,9,None
227,1.4841521978378296,0.2693965435028076,1.4705142974853516,0.28019756,0.4,sigmoid,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
358,1.4740746021270752,0.2679597735404968,1.4554955959320068,0.27444994,0.4,sigmoid,categorical_crossentropy,0.01,12,None
201,1.484397053718567,0.2693965435028076,1.470459222793579,0.27427033,0.4,sigmoid,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
340,1.4738911390304565,0.2614942491054535,1.4518029689788818,0.28387967,0.4,sigmoid,categorical_crossentropy,0.01,15,None
224,1.4837350845336914,0.2693965435028076,1.469874620437622,0.27974853,0.4,sigmoid,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
464,1.4686347246170044,0.2844827473163605,1.447694182395935,0.29393804,0.4,sigmoid,categorical_crossentropy,0.01,18,None
201,1.484006643295288,0.2693965435028076,1.4688687324523926,0.27696452,0.4,sigmoid,categorical_crossentropy,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
201,1.4747663736343384,0.2593390941619873,1.45476233959198,0.27651548,0.4,sigmoid,categorical_crossentropy,0.01,21,None
201,1.4837971925735474,0.2693965435028076,1.4686782360076904,0.27328244,0.4,sigmoid,categorical_crossentropy,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
236,1.4710044860839844,0.2622126340866089,1.451677918434143,0.27471936,0.4,sigmoid,categorical_crossentropy,0.03,9,None
203,1.4810811281204224,0.2693965435028076,1.4639414548873901,0.28037718,0.4,sigmoid,categorical_crossentropy,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1030,1.4150912761688232,0.3541666567325592,1.4081956148147583,0.35931748,0.4,sigmoid,categorical_crossentropy,0.03,12,None
209,1.481406807899475,0.2693965435028076,1.4646148681640625,0.27678493,0.4,sigmoid,categorical_crossentropy,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
212,1.4710981845855713,0.2593390941619873,1.4501869678497314,0.27714413,0.4,sigmoid,categorical_crossentropy,0.03,15,None
202,1.481176495552063,0.2693965435028076,1.4643261432647705,0.28163448,0.4,sigmoid,categorical_crossentropy,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
815,1.4058194160461426,0.3556034564971924,1.3983023166656494,0.360934,0.4,sigmoid,categorical_crossentropy,0.03,18,None
201,1.4813979864120483,0.2693965435028076,1.464921236038208,0.27328244,0.4,sigmoid,categorical_crossentropy,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1223,1.4004634618759155,0.3627873659133911,1.387575387954712,0.37224966,0.4,sigmoid,categorical_crossentropy,0.03,21,None
202,1.4814438819885254,0.2690373659133911,1.4644767045974731,0.2740907,0.4,sigmoid,categorical_crossentropy,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
600,1.4195027351379395,0.35919541120529175,1.412105679512024,0.35922766,0.4,sigmoid,categorical_crossentropy,0.06,9,None
204,1.481145977973938,0.2690373659133911,1.4637049436569214,0.2754378,0.4,sigmoid,categorical_crossentropy,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
860,1.4105242490768433,0.3552442491054535,1.4002419710159302,0.36192188,0.4,sigmoid,categorical_crossentropy,0.06,12,None
196,1.4813997745513916,0.2693965435028076,1.4638279676437378,0.27436012,0.4,sigmoid,categorical_crossentropy,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
623,1.4072728157043457,0.3559626340866089,1.3980821371078491,0.36228108,0.4,sigmoid,categorical_crossentropy,0.06,15,None
205,1.4812346696853638,0.2693965435028076,1.4637956619262695,0.27633587,0.4,sigmoid,categorical_crossentropy,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
757,1.403406023979187,0.3556034564971924,1.391452431678772,0.36398742,0.4,sigmoid,categorical_crossentropy,0.06,18,None
204,1.481316328048706,0.2693965435028076,1.4638530015945435,0.27687472,0.4,sigmoid,categorical_crossentropy,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
971,1.397796630859375,0.3649425208568573,1.3822565078735352,0.3729681,0.4,sigmoid,categorical_crossentropy,0.06,21,None
201,1.481716275215149,0.2693965435028076,1.4646074771881104,0.27525818,0.4,sigmoid,categorical_crossentropy,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
588,1.416951060295105,0.3523706793785095,1.406841516494751,0.35761115,0.4,sigmoid,categorical_crossentropy,0.1,9,None
156,1.4811893701553345,0.2693965435028076,1.4638612270355225,0.27552763,0.4,sigmoid,categorical_crossentropy,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
121,1.4809722900390625,0.2693965435028076,1.4640437364578247,0.27570722,0.4,sigmoid,categorical_crossentropy,0.1,12,None
153,1.4814372062683105,0.2693965435028076,1.4638620615005493,0.27552763,0.4,sigmoid,categorical_crossentropy,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
111,1.4808971881866455,0.2690373659133911,1.4639840126037598,0.27166593,0.4,sigmoid,categorical_crossentropy,0.1,15,None
163,1.481510043144226,0.2693965435028076,1.463804841041565,0.27453974,0.4,sigmoid,categorical_crossentropy,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
201,1.4580985307693481,0.26436781883239746,1.4411017894744873,0.28495735,0.4,sigmoid,categorical_crossentropy,0.1,18,None
160,1.481626272201538,0.2693965435028076,1.463626742362976,0.2714863,0.4,sigmoid,categorical_crossentropy,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
201,1.4732460975646973,0.2690373659133911,1.4552170038223267,0.2740009,0.4,sigmoid,categorical_crossentropy,0.1,21,None
172,1.481581211090088,0.2693965435028076,1.4641573429107666,0.27462953,0.4,sigmoid,categorical_crossentropy,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
125,1.4810912609100342,0.2693965435028076,1.4637731313705444,0.27355185,0.4,sigmoid,categorical_crossentropy,0.13,9,None
165,1.4815257787704468,0.2693965435028076,1.4636787176132202,0.27112707,0.4,sigmoid,categorical_crossentropy,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
120,1.4811371564865112,0.2693965435028076,1.4642413854599,0.2750786,0.4,sigmoid,categorical_crossentropy,0.13,12,None
149,1.4812217950820923,0.2693965435028076,1.463906168937683,0.27579704,0.4,sigmoid,categorical_crossentropy,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
457,1.4010120630264282,0.352011501789093,1.3890639543533325,0.368837,0.4,sigmoid,categorical_crossentropy,0.13,15,None
146,1.4813146591186523,0.2693965435028076,1.4638656377792358,0.2729232,0.4,sigmoid,categorical_crossentropy,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
516,1.398794412612915,0.3552442491054535,1.3808010816574097,0.37485406,0.4,sigmoid,categorical_crossentropy,0.13,18,None
156,1.4814059734344482,0.2693965435028076,1.4641059637069702,0.2751684,0.4,sigmoid,categorical_crossentropy,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
487,1.4113726615905762,0.36027297377586365,1.4026777744293213,0.35814998,0.4,sigmoid,categorical_crossentropy,0.13,21,None
159,1.4813120365142822,0.2693965435028076,1.464026927947998,0.27498877,0.4,sigmoid,categorical_crossentropy,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
149,0.15249064564704895,0.2693965435028076,0.15173259377479553,0.2819039,0.4,softmax,mean_squared_error,0.005,9,None
220,0.15282097458839417,0.2693965435028076,0.15217000246047974,0.26977998,0.4,softmax,mean_squared_error,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
138,0.15247023105621338,0.2693965435028076,0.1517195701599121,0.27777278,0.4,softmax,mean_squared_error,0.005,12,None
201,0.15287260711193085,0.2693965435028076,0.152235746383667,0.27337226,0.4,softmax,mean_squared_error,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
128,0.15247191488742828,0.2693965435028076,0.1516820788383484,0.27723396,0.4,softmax,mean_squared_error,0.005,15,None
201,0.15284529328346252,0.2693965435028076,0.15220606327056885,0.2739111,0.4,softmax,mean_squared_error,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
123,0.15247772634029388,0.2693965435028076,0.15170694887638092,0.2764257,0.4,softmax,mean_squared_error,0.005,18,None
210,0.15281519293785095,0.2690373659133911,0.15216536819934845,0.26564884,0.4,softmax,mean_squared_error,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1269,0.14775821566581726,0.33692529797554016,0.147847518324852,0.33471036,0.4,softmax,mean_squared_error,0.005,21,None
201,0.1528593748807907,0.2690373659133911,0.15220865607261658,0.27337226,0.4,softmax,mean_squared_error,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
122,0.15246990323066711,0.27765804529190063,0.15173950791358948,0.2741805,0.4,softmax,mean_squared_error,0.01,9,None
210,0.152526393532753,0.2693965435028076,0.15180198848247528,0.27696452,0.4,softmax,mean_squared_error,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
716,0.14888781309127808,0.3358477056026459,0.14864960312843323,0.3349798,0.4,softmax,mean_squared_error,0.01,12,None
208,0.15252377092838287,0.2693965435028076,0.15179376304149628,0.27346206,0.4,softmax,mean_squared_error,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
2000,0.14549021422863007,0.3552442491054535,0.14614903926849365,0.3557252,0.4,softmax,mean_squared_error,0.01,15,None
207,0.15255340933799744,0.2690373659133911,0.1518179327249527,0.27364168,0.4,softmax,mean_squared_error,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
2000,0.145126610994339,0.3570402264595032,0.14575885236263275,0.3570723,0.4,softmax,mean_squared_error,0.01,18,None
206,0.15253721177577972,0.2693965435028076,0.15181230008602142,0.27498877,0.4,softmax,mean_squared_error,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1381,0.14552392065525055,0.3534482717514038,0.14594636857509613,0.35527617,0.4,softmax,mean_squared_error,0.01,21,None
201,0.152553528547287,0.2693965435028076,0.1518312692642212,0.2820835,0.4,softmax,mean_squared_error,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1662,0.14711882174015045,0.3552442491054535,0.14756642282009125,0.34889987,0.4,softmax,mean_squared_error,0.03,9,None
204,0.15249769389629364,0.2690373659133911,0.15170113742351532,0.27229458,0.4,softmax,mean_squared_error,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
946,0.14612002670764923,0.3545258641242981,0.1466861069202423,0.35240233,0.4,softmax,mean_squared_error,0.03,12,None
204,0.15249888598918915,0.2693965435028076,0.1517089307308197,0.2740009,0.4,softmax,mean_squared_error,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1001,0.14504306018352509,0.36135056614875793,0.14547882974147797,0.35886842,0.4,softmax,mean_squared_error,0.03,15,None
203,0.15252208709716797,0.2693965435028076,0.151738703250885,0.27498877,0.4,softmax,mean_squared_error,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1264,0.14461655914783478,0.3545258641242981,0.14469841122627258,0.36766952,0.4,softmax,mean_squared_error,0.03,18,None
201,0.15251311659812927,0.2693965435028076,0.1517159640789032,0.28073642,0.4,softmax,mean_squared_error,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
995,0.14484748244285583,0.3523706793785095,0.1443791538476944,0.3703637,0.4,softmax,mean_squared_error,0.03,21,None
202,0.1525379717350006,0.2690373659133911,0.15176941454410553,0.26852268,0.4,softmax,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
842,0.14655393362045288,0.3552442491054535,0.14687557518482208,0.35671306,0.4,softmax,mean_squared_error,0.06,9,None
158,0.15253713726997375,0.2693965435028076,0.15171760320663452,0.27831164,0.4,softmax,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1197,0.14483368396759033,0.35883620381355286,0.14556920528411865,0.3623709,0.4,softmax,mean_squared_error,0.06,12,None
194,0.15251973271369934,0.2693965435028076,0.15172669291496277,0.27184552,0.4,softmax,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
822,0.14470644295215607,0.3570402264595032,0.1449844092130661,0.37063313,0.4,softmax,mean_squared_error,0.06,15,None
176,0.15252357721328735,0.2693965435028076,0.15176311135292053,0.2713965,0.4,softmax,mean_squared_error,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
798,0.1444123089313507,0.3534482717514038,0.1439986377954483,0.37467444,0.4,softmax,mean_squared_error,0.06,18,None
183,0.15255993604660034,0.2693965435028076,0.15177783370018005,0.27480915,0.4,softmax,mean_squared_error,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
710,0.14472264051437378,0.36027297377586365,0.14410270750522614,0.3768298,0.4,softmax,mean_squared_error,0.06,21,None
202,0.1525193154811859,0.2690373659133911,0.15174061059951782,0.27427033,0.4,softmax,mean_squared_error,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
883,0.1455572545528412,0.35668104887008667,0.14578354358673096,0.36264032,0.4,softmax,mean_squared_error,0.1,9,None
203,0.15249910950660706,0.2693965435028076,0.15170928835868835,0.27058825,0.4,softmax,mean_squared_error,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
931,0.14539092779159546,0.35883620381355286,0.14524449408054352,0.36587337,0.4,softmax,mean_squared_error,0.1,12,None
202,0.15249890089035034,0.2690373659133911,0.1517009735107422,0.27444994,0.4,softmax,mean_squared_error,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
749,0.14494025707244873,0.35775861144065857,0.14507479965686798,0.36704087,0.4,softmax,mean_squared_error,0.1,15,None
201,0.15252624452114105,0.2693965435028076,0.15176501870155334,0.26726538,0.4,softmax,mean_squared_error,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
747,0.14630666375160217,0.3538074791431427,0.1455349624156952,0.36955544,0.4,softmax,mean_squared_error,0.1,18,None
202,0.1524929702281952,0.2693965435028076,0.15170437097549438,0.26951057,0.4,softmax,mean_squared_error,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
557,0.1446094661951065,0.3559626340866089,0.1439083069562912,0.3700045,0.4,softmax,mean_squared_error,0.1,21,None
201,0.15249918401241302,0.2693965435028076,0.1517016887664795,0.2715761,0.4,softmax,mean_squared_error,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
677,0.14672085642814636,0.35991379618644714,0.1467345952987671,0.3624607,0.4,softmax,mean_squared_error,0.13,9,None
201,0.1524955779314041,0.2690373659133911,0.15169906616210938,0.2740009,0.4,softmax,mean_squared_error,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
720,0.14518064260482788,0.36063218116760254,0.14540228247642517,0.36650202,0.4,softmax,mean_squared_error,0.13,12,None
202,0.1524965614080429,0.2693965435028076,0.1516970992088318,0.27741355,0.4,softmax,mean_squared_error,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
795,0.14505285024642944,0.35811781883239746,0.14470236003398895,0.3678491,0.4,softmax,mean_squared_error,0.13,15,None
201,0.1524922400712967,0.2690373659133911,0.15169751644134521,0.2750786,0.4,softmax,mean_squared_error,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
801,0.1438714861869812,0.3631465435028076,0.14348763227462769,0.37449485,0.4,softmax,mean_squared_error,0.13,18,None
201,0.15248998999595642,0.2693965435028076,0.15169110894203186,0.27911988,0.4,softmax,mean_squared_error,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
138,0.15248122811317444,0.2693965435028076,0.1516849249601364,0.2750786,0.4,softmax,mean_squared_error,0.13,21,None
202,0.1524977833032608,0.2690373659133911,0.1517055630683899,0.27202514,0.4,softmax,mean_squared_error,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
134,1.480290174484253,0.2693965435028076,1.4675748348236084,0.2729232,0.4,softmax,categorical_crossentropy,0.005,9,None
201,1.4844468832015991,0.2693965435028076,1.469658374786377,0.27462953,0.4,softmax,categorical_crossentropy,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
126,1.4803242683410645,0.2693965435028076,1.464892864227295,0.27355185,0.4,softmax,categorical_crossentropy,0.005,12,None
227,1.4838484525680542,0.2693965435028076,1.4692394733428955,0.2792097,0.4,softmax,categorical_crossentropy,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
122,1.480282187461853,0.2693965435028076,1.4649810791015625,0.27211496,0.4,softmax,categorical_crossentropy,0.005,15,None
222,1.483580231666565,0.2693965435028076,1.4684557914733887,0.27166593,0.4,softmax,categorical_crossentropy,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
120,1.4804236888885498,0.2780172526836395,1.4646600484848022,0.27579704,0.4,softmax,categorical_crossentropy,0.005,18,None
201,1.4835655689239502,0.2693965435028076,1.4683483839035034,0.2740907,0.4,softmax,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
117,1.4803295135498047,0.28699713945388794,1.4647297859191895,0.27202514,0.4,softmax,categorical_crossentropy,0.005,21,None
204,1.483473777770996,0.2693965435028076,1.4693984985351562,0.2740009,0.4,softmax,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
297,1.4711754322052002,0.29418104887008667,1.4526513814926147,0.2959138,0.4,softmax,categorical_crossentropy,0.01,9,None
215,1.482014775276184,0.2693965435028076,1.4656805992126465,0.27238438,0.4,softmax,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1453,1.433283805847168,0.3426724076271057,1.4257394075393677,0.34342164,0.4,softmax,categorical_crossentropy,0.01,12,None
212,1.482154369354248,0.2693965435028076,1.4659970998764038,0.2766053,0.4,softmax,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
2000,1.4108622074127197,0.3541666567325592,1.4076942205429077,0.3519533,0.4,softmax,categorical_crossentropy,0.01,15,None
202,1.4823635816574097,0.2693965435028076,1.4677506685256958,0.27220476,0.4,softmax,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
911,1.4260120391845703,0.3405172526836395,1.4165738821029663,0.3467445,0.4,softmax,categorical_crossentropy,0.01,18,None
201,1.4824362993240356,0.2693965435028076,1.4666683673858643,0.2740009,0.4,softmax,categorical_crossentropy,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1299,1.4100862741470337,0.3556034564971924,1.4014277458190918,0.35410866,0.4,softmax,categorical_crossentropy,0.01,21,None
